station_name,station_index,station_latitude,station_longitude,venue_name,venue_id,venue_categories_str,venue_latitude,venue_longitude,venue_address,distance_from_station
8th & Macdonald,7,49.264928,-123.168068,Iki Japanese Restaurant,4aceae40f964a520aad120e3,"Japanese Restaurant, Sushi Restaurant",49.26387425500604,-123.1675084840004,2756 W Broadway,123
8th & Macdonald,7,49.264928,-123.168068,Uncle Fatih's Pizza,4cba9214f50e224ba5dcf4fb,Pizzeria,49.26393597291555,-123.16775703625773,2778 W Broadway,112
8th & Macdonald,7,49.264928,-123.168068,Safeway Canada,4aaaf72ff964a5204b5820e3,"Supermarket, Grocery Store",49.26417961257251,-123.16758056908289,2733 W Broadway,90
8th & Macdonald,7,49.264928,-123.168068,Pho Japolo,554ae8d0498efd51145bb5ba,Vietnamese Restaurant,49.26423946345867,-123.16875610937461,2807 West Broadway,91
8th & Macdonald,7,49.264928,-123.168068,Nat's New York Pizzeria,4aa9a9c7f964a520bf5420e3,Pizzeria,49.26387974676839,-123.16596835427858,2684 West Broadway,191
8th & Macdonald,7,49.264928,-123.168068,Tim's Fresh Produce,4b156a0af964a52081ac23e3,Grocery Store,49.26428569480135,-123.1691654992588,2827 West Broadway,106
8th & Macdonald,7,49.264928,-123.168068,Petite Bao,63c37b2627132c64f7453845,Chinese Restaurant,49.26422906917682,-123.16916063500203,2825 W Broadway,110
8th & Macdonald,7,49.264928,-123.168068,Sunshine Diner,4ae9e104f964a5203eb721e3,Diner,49.26404416535284,-123.16551715895503,2649 W Broadway,209
8th & Macdonald,7,49.264928,-123.168068,Kitsilano Stamps Plus,4d128a81957fa1cd84a86e9f,Post Office,49.26387934667856,-123.16775217297675,2768 W Broadway Street,118
8th & Macdonald,7,49.264928,-123.168068,Sticky's Candy,5276b61c498e60ade5b55e6e,Candy Store,49.264213585950294,-123.16932147207528,2855 W Broadway,120
8th & Macdonald,7,49.264928,-123.168068,Tandoori Fusion Indian Cusine,5180622de4b0847cc9ade5d9,Indian Restaurant,49.263914973815865,-123.16945798666701,2872 West Broadway,151
8th & Macdonald,7,49.264928,-123.168068,Mr. Red Cafe,56cb6b90cd100f3627d2a06a,Vietnamese Restaurant,49.26391579943783,-123.16589036516504,2680 W. Broadway,193
8th & Macdonald,7,49.264928,-123.168068,Dairy Queen,4b29a528f964a5200ca224e3,"Ice Cream Parlor, Fast Food Restaurant",49.26422561133658,-123.16488750659573,2601 Broadway W,243
8th & Macdonald,7,49.264928,-123.168068,Broadway Seafood & Sushi,4bba6c9e3db7b713d84b239a,Sushi Restaurant,49.26416797397771,-123.16623635668834,2697 W Broadway,157
8th & Macdonald,7,49.264928,-123.168068,Tera V Burger,4fbd7c63e4b01e2931a2bc63,Vegan and Vegetarian Restaurant,49.26435711893279,-123.17168521382096,2961 W Broadway,269
8th & Macdonald,7,49.264928,-123.168068,Koko Monk,5c1c1b4093bd63002c089e85,"Dessert Shop, Chocolate Store",49.26422884705745,-123.17005253348698,2883 W Broadway,163
8th & Macdonald,7,49.264928,-123.168068,Fresh is Best,4d9e2abaa862a35dab369029,Mexican Restaurant,49.263955659323,-123.17140746843056,2972 W. Broadway Street,265
8th & Macdonald,7,49.264928,-123.168068,Harvest Deli,4dc990ae52b197468f019099,"Deli, Café",49.26424895137558,-123.17191916614124,2963 West Broadway,289
8th & Macdonald,7,49.264928,-123.168068,JJ Bean,5d926f624fd9fd0008afd9b2,Coffee Shop,49.26384263982011,-123.17050584997189,2902 W Broadway,214
8th & Macdonald,7,49.264928,-123.168068,The Produce Co.,54387212498ead5eaeddff21,Fruit and Vegetable Store,49.26424918791543,-123.17102727746303,2951 Broadway W,227
8th & Macdonald,7,49.264928,-123.168068,General Gordon School,4c5220f794790f47aa6f26a2,Playground,49.266272414086124,-123.17047136517631,,229
8th & Macdonald,7,49.264928,-123.168068,Hu Tong Beijing Cuisine,524a3e46498ee4f3ad974623,Chinese Restaurant,49.263986631034946,-123.17108579994918,2942 W Broadway,242
8th & Macdonald,7,49.264928,-123.168068,Qi Integrated Health,4bad0e14f964a520e9283be3,Doctor's Office,49.26387993651683,-123.16507643773943,2618 West Broadway,246
8th & Macdonald,7,49.264928,-123.168068,element wellness,4b8eb55ef964a5205d3233e3,Medical Center,49.26383878709071,-123.16491073505237,,258
8th & Macdonald,7,49.264928,-123.168068,La La Island,62dc6f7045b12a5a6b9a6dc5,"Bakery, Café",49.26444979963131,-123.17161209542537,2951 W Broadway,262
8th & Macdonald,7,49.264928,-123.168068,Fresh Ideas Start Here,57858478498e09c0929f64b2,Seafood Restaurant,49.2643365496642,-123.1716023635824,2959 Broadway W,264
8th & Macdonald,7,49.264928,-123.168068,Sushi Sushi,4bd0efcfb221c9b6b8cdd4d0,Sushi Restaurant,49.26426443809529,-123.1717583320151,2965 W Broadway,277
8th & Macdonald,7,49.264928,-123.168068,Della Optique - Vancouver - Kitsilano,4ba17963f964a52015ba37e3,Eyecare Store,49.26414777728597,-123.16436966348338,2589 W Broadway,281
30th & Ontario,8,49.243375,-123.104978,Winter Farmers Market,4cd59ef8b2a4370427607f44,Farmers Market,49.24323286247231,-123.10559867062385,Ontario St,47
30th & Ontario,8,49.243375,-123.104978,Nat Bailey Farmers Market,4d0d09bceea9b60cd1165c3f,Farmers Market,49.2431546358803,-123.10581456445132,4601 Ontario Street,65
30th & Ontario,8,49.243375,-123.104978,Rogers Field at Nat Bailey Stadium,4aa80df5f964a520034f20e3,Baseball Stadium,49.24325354790551,-123.10611963272095,4601 Ontario St,83
30th & Ontario,8,49.243375,-123.104978,Riley Park Farmers Market,5b78c966a5a315002c0b3f65,Farmers Market,49.24348377177984,-123.1044640429686,50 E 30th Ave,39
30th & Ontario,8,49.243375,-123.104978,Riley Park Community Centre,4ad4aba9f964a52095e820e3,Skating Rink,49.24347852943928,-123.10422032743828,50 E 30th Ave,56
30th & Ontario,8,49.243375,-123.104978,Riley Park,4aac5fa0f964a520ac5d20e3,Playground,49.24194384063983,-123.10473850643304,4600 James Ave,159
30th & Ontario,8,49.243375,-123.104978,Vancouver Curling Club,4b15f1f5f964a520edb523e3,"Sports and Recreation, Curling Ice",49.24428421266781,-123.1072770273055,4575 Clancy Loranger Way,195
30th & Ontario,8,49.243375,-123.104978,Hillcrest Playground,4c6581fcf909ef3bc282c38f,Playground,49.24375755874551,-123.10667675074411,peveril,130
30th & Ontario,8,49.243375,-123.104978,Pho Tan,4abfd38af964a5207f9220e3,Vietnamese Restaurant,49.243385593038,-123.10119138519985,4589 Main St,274
30th & Ontario,8,49.243375,-123.104978,Matchstick Coffee Roasters,57b77dcf498e9b2667fbc27b,"Café, Coffee Shop",49.241901526429466,-123.10189680326879,4807 Main St,277
30th & Ontario,8,49.243375,-123.104978,Blue Parrot,505df307e4b02c16f35b6e4b,"Coffee Shop, Café",49.24397926495591,-123.10734432864697,Hillcrest Centre,184
30th & Ontario,8,49.243375,-123.104978,Hillcrest Rink,4ebc834a8b81967ad1881528,Skating Rink,49.24403404195906,-123.10752129694274,4575 Clancy Loranger Way,198
30th & Ontario,8,49.243375,-123.104978,Vancouver Public Library,4e975da877c850afa7fa69d2,Library,49.2440411570775,-123.10759286263544,4575 Clancy Loranger Way,203
30th & Ontario,8,49.243375,-123.104978,Riley Park Climbing Boulder,4f8cae7ce4b0b14f6c1e9274,Mountain,49.24159829732561,-123.10357388361764,,222
30th & Ontario,8,49.243375,-123.104978,Refind,5251c08a498ee0cf7ecab8af,Antique Store,49.243158171377786,-123.1015981946786,4609 Main St,246
30th & Ontario,8,49.243375,-123.104978,LifeLabs,51ae2ba0498e630ff34fced8,"Medical Lab, Medical Center",49.24393075478771,-123.10158278990717,4527 Main St,253
30th & Ontario,8,49.243375,-123.104978,Vancouver Phoenix Gymnastics,50fda2e2f2e7d2763335e139,Sports and Recreation,49.24299084268952,-123.10871980282408,4588 Clancy Loranger Way,274
30th & Ontario,8,49.243375,-123.104978,Giving Gifts & Co.,51832ae7498e3fca602a0a65,Gift Store,49.243600943468564,-123.10114929230394,4570E Main St,278
30th & Ontario,8,49.243375,-123.104978,Ivy’s Kitchen Vietnamese,638544d75abb3648ee5c0e79,Vietnamese Restaurant,49.2434309676185,-123.10113484161755,"4598 Main St, Vancouver, BC V5V 3R5, Canada",278
30th & Ontario,8,49.243375,-123.104978,centro medical,51081075e4b015f2acf63082,Doctor's Office,49.24309101452101,-123.10110594042487,4610 Main St,282
30th & Ontario,8,49.243375,-123.104978,i found gallery,4af9e96ff964a520351522e3,"Jewelry Store, Vintage and Thrift Store",49.24352364897994,-123.10106162970774,Main st,284
30th & Ontario,8,49.243375,-123.104978,Kissing Crow Cyclery,4df04913ae6066d602d570ee,Bicycle Store,49.243806941466985,-123.10108571399809,4562 Main St,286
30th & Ontario,8,49.243375,-123.104978,Main Electronics,4ace7935f964a520c7d020e3,Electronics Store,49.24386359980914,-123.10109053087618,4554 Main St,287
30th & Ontario,8,49.243375,-123.104978,Japan Electronics,4bc0fbebabf49521f34dc093,Miscellaneous Store,49.24286437808759,-123.1010866730965,4678 Main Street,287
30th & Ontario,8,49.243375,-123.104978,Dr. May Chung - Optometrist,4ee3b4b5e4b04d23e03b9d63,Eyecare Store,49.243976916338156,-123.10110016465232,4538 Main St,289
30th & Ontario,8,49.243375,-123.104978,Breka Bakery & Cafe,60a9528396f5043552bec681,Bakery,49.24384296402529,-123.10100768483919,4554 MAIN St,292
30th & Ontario,8,49.243375,-123.104978,By Design Modern,4db5f264f7b121c29f6926cc,Antique Store,49.24426020675499,-123.10112424920948,,296
30th & Ontario,8,49.243375,-123.104978,Little Mountain Little League,4bc0d47db492d13a11f9a460,Baseball Field,49.24329999229004,-123.10907046505136,4595 Clancy Loranger Way,297
30th & Ontario,8,49.243375,-123.104978,Abbie's,4ba7f5cdf964a5200fc239e3,Sporting Goods Retail,49.24243173930393,-123.10113098330737,4774 Main St,298
Lakewood & Triumph,9,49.283968,-123.061615,Subway,4cc9de2de7926dcb08775f77,"Sandwich Spot, Fast Food Restaurant",49.28410466077998,-123.06029251641576,,97
Lakewood & Triumph,9,49.283968,-123.061615,Far Out Coffee Post,510955e4e4b08c09c7a07f54,"Café, Coffee Shop",49.284964157370254,-123.05995948313321,2173 Dundas St,163
Lakewood & Triumph,9,49.283968,-123.061615,Parallel 49 Brewing Co.,4f1b5861e4b08382320d3f2e,Brewery,49.283921871802804,-123.06436362199459,1946 Triumph St,199
Lakewood & Triumph,9,49.283968,-123.061615,Domino's Pizza,4b60ad09f964a52088f329e3,Pizzeria,49.28516110726909,-123.06208608344855,2083 Dundas St,136
Lakewood & Triumph,9,49.283968,-123.061615,Pallet Coffee Roasters,530e65a8498eaef6fcd48e51,Coffee Shop,49.28179029078392,-123.0639106359207,323 Semlin Dr,293
Lakewood & Triumph,9,49.283968,-123.061615,Pandora Park,4ce78d8c94daa090fc451c29,Park,49.282440539428634,-123.05828528212507,2325 Franklin St.,295
Lakewood & Triumph,9,49.283968,-123.061615,McDonald's,4ad0e5bef964a520e1da20e3,Fast Food Restaurant,49.28512620507243,-123.06394959142293,1965 Powell St.,212
Lakewood & Triumph,9,49.283968,-123.061615,JJ Bean,4aa961a6f964a520625320e3,"Coffee Shop, Café",49.28476626215115,-123.06550867814255,1904 Powell St.,295
Lakewood & Triumph,9,49.283968,-123.061615,Pepper Roast,4b1d6f84f964a520821024e3,Wings Joint,49.28512620507243,-123.06394959142293,1985 Powell Street,212
Lakewood & Triumph,9,49.283968,-123.061615,Princeton Pub & Grill,4b6e5f4bf964a520a8ba2ce3,"Pub, Diner",49.285018771208975,-123.06507659303921,1901 Powell St,276
Lakewood & Triumph,9,49.283968,-123.061615,Terminal city studios,4c505f6f371520a1e32e37c1,Structure,49.282259233686915,-123.06468065554022,1909 Franklin st,292
13th & Cambie,10,49.259579,-123.114769,Indian Roti Kitchen,52ae4f3c11d227ba4f4b055a,Indian Restaurant,49.2589829828256,-123.11527185167184,2961 Cambie St,75
13th & Cambie,10,49.259579,-123.114769,Yuk Yuk's Comedy Club,4f77e130e4b0b009eebc0f50,Comedy Club,49.26004488361375,-123.11499826753109,2837 Cambie St.,54
13th & Cambie,10,49.259579,-123.114769,Share Tea,59e17bf46f706a79a2e1a28f,Bubble Tea Shop,49.26003027087582,-123.11486966468897,2828 Cambie St,50
13th & Cambie,10,49.259579,-123.114769,Firefly Fine Wines and Ales,4ac3ba71f964a520949c20e3,Liquor Store,49.259832603628475,-123.11534426351838,2857 Cambie St.,50
13th & Cambie,10,49.259579,-123.114769,FigMint Restaurant & Lounge,4aa7ebd3f964a520034e20e3,Lounge,49.25930221660148,-123.11521795761269,500 West 12th,44
13th & Cambie,10,49.259579,-123.114769,Tropika Malaysian & Thai Cuisine 星馬印,4aa82865f964a520b34f20e3,"Malay Restaurant, Thai Restaurant, Indonesian Restaurant",49.25882818532897,-123.11514049103755,2975 Cambie St.,87
13th & Cambie,10,49.259579,-123.114769,Passion8,57e6d0a2498e8d223bc2af56,Dessert Shop,49.258370121577855,-123.11481411652095,3010 Cambie St,134
13th & Cambie,10,49.259579,-123.114769,Firewood Cafe,4af0ca31f964a52035df21e3,Pizzeria,49.2585966908476,-123.11483342481047,3004 Cambie St.,109
13th & Cambie,10,49.259579,-123.114769,Shiro,4aac71adf964a520fa5d20e3,Japanese Restaurant,49.25793111820758,-123.11478014107705,3096 Cambie St,183
13th & Cambie,10,49.259579,-123.114769,Hot Delivery,4bc2aa604cdfc9b6a9749621,Chinese Restaurant,49.2585966908476,-123.11483342481047,3002 Cambie St.,109
13th & Cambie,10,49.259579,-123.114769,Body Energy Club,4dcc3412fa76873d1c7a08d1,Restaurant,49.26078028238817,-123.11647937191199,555 W 12th Ave,182
13th & Cambie,10,49.259579,-123.114769,Vij's,5674aec9498e6800815c3598,Indian Restaurant,49.25752537203085,-123.11508256181219,3106 CAMBIE St,229
13th & Cambie,10,49.259579,-123.114769,Jun Sushi,4bb67bcaef159c744d0976f7,Sushi Restaurant,49.25855046333922,-123.11531609045025,3007 Cambie St.,120
13th & Cambie,10,49.259579,-123.114769,Chiu Chow Seafood Restaurant,65889ea96bc0597a4b04ac2f,Chinese Restaurant,49.260727,-123.11546,,137
13th & Cambie,10,49.259579,-123.114769,A&W Restaurant,4b7205ecf964a520ac6a2de3,"Fast Food Restaurant, Burger Joint",49.26073905391724,-123.11631365222941,"555 12th Avenue West, Unit 25",170
13th & Cambie,10,49.259579,-123.114769,Cambie Market,4d7956e4b359f04d8d76c514,Farmers Market,49.25832389431233,-123.11529678086283,3010 Cambie St,144
13th & Cambie,10,49.259579,-123.114769,Hye Park Express,4b477609f964a520cd3226e3,Post Office,49.26066179952427,-123.11622596423251,15-555 West 12th Ave,160
13th & Cambie,10,49.259579,-123.114769,Hybar Naturally,4fc3eb60e4b0e4e80dd9368b,Salad Restaurant,49.26064638819632,-123.11638685553149,555 W.12th Ave.,166
13th & Cambie,10,49.259579,-123.114769,Beard Papa's,4b1c3559f964a5204d0424e3,"Dessert Shop, Japanese Restaurant",49.26064638819632,-123.11638685553149,026-555 W. 12th Ave,166
13th & Cambie,10,49.259579,-123.114769,City Square Mall - Food Court,4c21219113c00f47a17b85de,Food Court,49.26096046618133,-123.11635374267041,555 W. 12th Ave,191
13th & Cambie,10,49.259579,-123.114769,Cambie Village Family Practice,4aea14e2f964a52030b921e3,Doctor's Office,49.25809732445723,-123.1152774713824,3029 Cambie St,168
13th & Cambie,10,49.259579,-123.114769,Warriors and Wonders,4c1ab53fb4e62d7f8a45d893,Miscellaneous Store,49.26073905391724,-123.11631365222941,555 12th Ave W,170
13th & Cambie,10,49.259579,-123.114769,Kin's Farm Market,4ad2457cf964a52091e020e3,"Farmers Market, Grocery Store",49.26070302821944,-123.1163916837974,19-555 W. 12th Ave.,171
13th & Cambie,10,49.259579,-123.114769,Angela & Gabriels' Flowers Inc.,4db1f3078154905aadcce048,Flower Store,49.26070302821944,-123.1163916837974,555 West 12th Avenue,171
13th & Cambie,10,49.259579,-123.114769,Vana Cuisine (City Square),4bec774649430f4777c207d2,Vietnamese Restaurant,49.26070302821944,-123.1163916837974,555 west 12th Ave,171
13th & Cambie,10,49.259579,-123.114769,Cambie Surgery Centre,4bfeb34f05672d7f038e0a04,Medical Center,49.259796978223335,-123.1172065648274,2836 Ash Street,178
13th & Cambie,10,49.259579,-123.114769,Rogers Wireless Digital Communications,4bec578ac43f2d7f92c0dbd9,Electronics Store,49.26081630811032,-123.11640134034923,148-555 West 12th Ave,181
13th & Cambie,10,49.259579,-123.114769,Independent Goldsmith,4f52adf8e4b036244a7c0532,Jewelry Store,49.26089356210354,-123.11648902859203,555 West 12th,192
13th & Cambie,10,49.259579,-123.114769,CookShop & CookSchool,4b26c4bdf964a520a28024e3,"Trade School, Gourmet Store",49.260785484696356,-123.11672312294449,555 W 12th Ave.,195
13th & Cambie,10,49.259579,-123.114769,Sungiven Foods,5ddb183c83e1910007625bc0,Grocery Store,49.260807,-123.11708,,216
13th & Cambie,10,49.259579,-123.114769,William's Dessert Shop,4c368df393db0f479f601e92,,49.26114073481842,-123.11659120222038,City Square,218
13th & Cambie,10,49.259579,-123.114769,St. Mary's Ukranian Catholic Church,4c0978f9a1b32d7fffbf97f0,Church,49.258926941363,-123.11794339513446,3150 Ash St.,241
13th & Cambie,10,49.259579,-123.114769,Progressive Shoe Repair,4bc0b7b44cdfc9b65f519321,,49.25728891429354,-123.1153707747761,3155 Cambie St,258
Arbutus & Nanton,11,49.247854,-123.153422,Starbucks,5f344ea22eb73d3c90b2af98,Coffee Shop,49.248571,-123.153803,2101 Lahb Ave,84
Arbutus & Nanton,11,49.247854,-123.153422,Van Den Bosch Bakery,4d5703d39e508cfa8916169b,Bakery,49.248316987579564,-123.15352573548535,4255 Arbutus Street,51
Arbutus & Nanton,11,49.247854,-123.153422,Arbutus Club Gymnasium,4f03b15bc512408c65058c18,Basketball Court,49.248208888841724,-123.15286788342861,2001 Nanton Ave,56
Arbutus & Nanton,11,49.247854,-123.153422,Arbutus Club Lounge,4e8e3ee546907a17cc067519,Lounge,49.24851863455038,-123.1521003152604,2001 Nanton Avenue,121
Arbutus & Nanton,11,49.247854,-123.153422,Arbutus Club Bistro,4efe26956c25c5ce7fb1281c,Burger Joint,49.248512746840824,-123.15208316787417,,121
Arbutus & Nanton,11,49.247854,-123.153422,Arbutus Club Fireside Grille,57071a2ecd10b75357a94f53,Restaurant,49.24867,-123.15225,2001 Nanton Ave.,124
Arbutus & Nanton,11,49.247854,-123.153422,Dollarama,4d759f45f5e4b1f76f11f986,Discount Store,49.24880092481548,-123.15502652791295,4255 Arbutus Street,156
Arbutus & Nanton,11,49.247854,-123.153422,Arbutus Mall,4c182184ed98ef3bb985dd02,Shopping Mall,49.24884217320723,-123.15430039729013,4255 Arbutus Blvd,126
Arbutus & Nanton,11,49.247854,-123.153422,Arbutus Club Ice Rink,5075d596e4b0cdf4b1e37a67,Skating Rink,49.24878396915529,-123.15221477195144,2001 Nanton Ave,135
Arbutus & Nanton,11,49.247854,-123.153422,BC Liquor Store,4aa83098f964a520eb4f20e3,Liquor Store,49.248610405997475,-123.1549291287191,158 - 4255 Arbutus St,137
Arbutus & Nanton,11,49.247854,-123.153422,Safeway,5ef3ef5b579b510008c7d51e,"Supermarket, Grocery Store",49.248667048631965,-123.15493398238392,2101 Lahb Ave.,142
Arbutus & Nanton,11,49.247854,-123.153422,A&W,4cd70f47122ba143517b36a1,Fast Food Restaurant,49.24880092481548,-123.15502652791295,"4255 Arbutus Street, #104",156
Arbutus & Nanton,11,49.247854,-123.153422,St.  George Greek Orthodox Cathedral,506742e2e4b062f08f0d28bf,Structure,49.245361194831496,-123.15278609823903,4500 Arbutus,280
14th & Fraser,12,49.257939,-123.089531,Les Faux Bourgeois,4aa7d40ff964a5206e4d20e3,"French Restaurant, Café",49.257228,-123.089639,663 E 15th Ave,79
14th & Fraser,12,49.257939,-123.089531,The Lions Den Cafe,4b2e7cddf964a52015e124e3,Caribbean Restaurant,49.25734699167111,-123.08998988876012,651 E 15th Ave,73
14th & Fraser,12,49.257939,-123.089531,The Gluten Free Epicurean,4f21e016e4b0c41c4ffda0ab,Bakery,49.25733687728109,-123.09039458104205,633 E 15TH Ave,91
14th & Fraser,12,49.257939,-123.089531,Matchstick Coffee Roasters,4f1995afe4b00583e823ffc4,"Coffee Shop, Café",49.257063615852864,-123.09038967491895,639 E 15th Ave,115
14th & Fraser,12,49.257939,-123.089531,Osteria Savio Volpe,55fcdcd7498e3e59b7c5dd60,Italian Restaurant,49.25740681198991,-123.09097960431157,615 Kingsway,120
14th & Fraser,12,49.257939,-123.089531,Sal y Limón,4f9360d7e4b0ab5f0a03510d,Mexican Restaurant,49.256892558895544,-123.08929318518365,701 Kingsway,117
14th & Fraser,12,49.257939,-123.089531,Los Cuervos Taqueria & Cantina,51e464e3498efd152b1dd767,Mexican Restaurant,49.257465953463274,-123.09113553286298,603 Kingsway,127
