station_name,station_index,station_latitude,station_longitude,total_slots,venue_name,venue_id,venue_categories_str,venue_latitude,venue_longitude,venue_address,distance_from_station,venue_category_group
Olympic Village Station,6,49.266314,-123.116011,20,Winners,4af23d6bf964a520d9e621e3,"Department Store, Clothing Store, Luggage Store",49.2645066,-123.1144545,491 8th Avenue West,230,Banks & Shops
Olympic Village Station,6,49.266314,-123.116011,20,Starbucks,4aa983e6f964a520095420e3,Coffee Shop,49.264237,-123.114506,2378 Cambie St,255,Restaurants & Bars
Olympic Village Station,6,49.266314,-123.116011,20,Starbucks,4aa9212ff964a520185220e3,Coffee Shop,49.267179,-123.113134,2035 Yukon St,229,Restaurants & Bars
Olympic Village Station,6,49.266314,-123.116011,20,Solly’s Bagelry,4ab145f3f964a520d56820e3,"Bagel Shop, Bakery",49.264783929651465,-123.11269758434084,368 W 7th Ave,294,Restaurants & Bars
Olympic Village Station,6,49.266314,-123.116011,20,BC Liquor Store,4ae5fabbf964a520bca321e3,Liquor Store,49.2642772144537,-123.1150680846319,2395 Cambie St,236,Banks & Shops
Olympic Village Station,6,49.266314,-123.116011,20,Westcoast Poke,5837565d016217169f1b1795,Poke Restaurant,49.26404410948936,-123.11400000113969,463 8th Ave W,291,Restaurants & Bars
Olympic Village Station,6,49.266314,-123.116011,20,Save-On-Foods,4aad3e92f964a520365f20e3,"Supermarket, Grocery Store, Pharmacy",49.2646753,-123.1144525,2308 Cambie St,214,Banks & Shops
Olympic Village Station,6,49.266314,-123.116011,20,WFM Coffee Bar,54b2b74b498ee334f9cb197e,"Coffee Shop, Café, Tea Room",49.26386419288343,-123.11528237269894,510 W 8th Ave,277,Restaurants & Bars
Olympic Village Station,6,49.266314,-123.116011,20,Uncle Fatih's Pizza,4cd3115772a1a1cd3b376351,Pizzeria,49.26406472367871,-123.11408286495367,477 West 8th Ave,286,Restaurants & Bars
Olympic Village Station,6,49.266314,-123.116011,20,Ebisu on Broadway,4b16d55ff964a5201dbe23e3,Japanese Restaurant,49.26411573003395,-123.11813705816586,B16 - 601 W. Broadway,288,Restaurants & Bars
Olympic Village Station,6,49.266314,-123.116011,20,The Home Depot,4ad50f49f964a520940121e3,Hardware Store,49.26425241908885,-123.1142738326844,2388 Cambie Street,261,Banks & Shops
8th & Macdonald,7,49.264928,-123.168068,20,Vancouver Public Library - Kitsilano,4afa3c9cf964a520751722e3,Library,49.26470795025557,-123.1686341827829,2425 MacDonald St.,47,Landmarks & Museums
8th & Macdonald,7,49.264928,-123.168068,20,Olive + Ruby,580a933738faca6bcaf1eba1,"Café, Coffee Shop, Juice Bar",49.2642702115545,-123.16932633644016,2839 W Broadway,116,Restaurants & Bars
8th & Macdonald,7,49.264928,-123.168068,20,Persia Foods,500337e5e4b0c123de4e26ed,Grocery Store,49.26428569480135,-123.1691654992588,2827 Broadway W,106,Banks & Shops
8th & Macdonald,7,49.264928,-123.168068,20,Starbucks,4cacea4a44a8224b718e3740,Coffee Shop,49.26435313304175,-123.1669820189982,"2733 Broadway W, Safeway Grocery Store",101,Restaurants & Bars
8th & Macdonald,7,49.264928,-123.168068,20,Broadway International Wine Shop,4b159494f964a52034af23e3,Wine Store,49.26388973571798,-123.16734764550245,2752 W Broadway,126,Banks & Shops
8th & Macdonald,7,49.264928,-123.168068,20,Iki Japanese Restaurant,4aceae40f964a520aad120e3,"Japanese Restaurant, Sushi Restaurant",49.26387425500604,-123.1675084840004,2756 W Broadway,123,Restaurants & Bars
8th & Macdonald,7,49.264928,-123.168068,20,Uncle Fatih's Pizza,4cba9214f50e224ba5dcf4fb,Pizzeria,49.26393597291555,-123.16775703625773,2778 W Broadway,112,Restaurants & Bars
8th & Macdonald,7,49.264928,-123.168068,20,Safeway Canada,4aaaf72ff964a5204b5820e3,"Supermarket, Grocery Store",49.26417961257251,-123.16758056908289,2733 W Broadway,90,Banks & Shops
8th & Macdonald,7,49.264928,-123.168068,20,Pho Japolo,554ae8d0498efd51145bb5ba,Vietnamese Restaurant,49.26423946345867,-123.1687561093746,2807 West Broadway,91,Restaurants & Bars
8th & Macdonald,7,49.264928,-123.168068,20,Nat's New York Pizzeria,4aa9a9c7f964a520bf5420e3,Pizzeria,49.26387974676839,-123.16596835427858,2684 West Broadway,191,Restaurants & Bars
8th & Macdonald,7,49.264928,-123.168068,20,Tim's Fresh Produce,4b156a0af964a52081ac23e3,Grocery Store,49.26428569480135,-123.1691654992588,2827 West Broadway,106,Banks & Shops
8th & Macdonald,7,49.264928,-123.168068,20,Petite Bao,63c37b2627132c64f7453845,Chinese Restaurant,49.26422906917682,-123.16916063500204,2825 W Broadway,110,Restaurants & Bars
8th & Macdonald,7,49.264928,-123.168068,20,Sunshine Diner,4ae9e104f964a5203eb721e3,Diner,49.26404416535284,-123.16551715895504,2649 W Broadway,209,Other
8th & Macdonald,7,49.264928,-123.168068,20,Kitsilano Stamps Plus,4d128a81957fa1cd84a86e9f,Post Office,49.26387934667856,-123.16775217297676,2768 W Broadway Street,118,Other
8th & Macdonald,7,49.264928,-123.168068,20,Sticky's Candy,5276b61c498e60ade5b55e6e,Candy Store,49.26421358595029,-123.16932147207528,2855 W Broadway,120,Banks & Shops
8th & Macdonald,7,49.264928,-123.168068,20,Tandoori Fusion Indian Cusine,5180622de4b0847cc9ade5d9,Indian Restaurant,49.263914973815865,-123.169457986667,2872 West Broadway,151,Restaurants & Bars
8th & Macdonald,7,49.264928,-123.168068,20,Mr. Red Cafe,56cb6b90cd100f3627d2a06a,Vietnamese Restaurant,49.26391579943783,-123.16589036516504,2680 W. Broadway,193,Restaurants & Bars
8th & Macdonald,7,49.264928,-123.168068,20,Dairy Queen,4b29a528f964a5200ca224e3,"Ice Cream Parlor, Fast Food Restaurant",49.26422561133658,-123.16488750659572,2601 Broadway W,243,Restaurants & Bars
8th & Macdonald,7,49.264928,-123.168068,20,Broadway Seafood & Sushi,4bba6c9e3db7b713d84b239a,Sushi Restaurant,49.26416797397771,-123.16623635668834,2697 W Broadway,157,Restaurants & Bars
8th & Macdonald,7,49.264928,-123.168068,20,Tera V Burger,4fbd7c63e4b01e2931a2bc63,Vegan and Vegetarian Restaurant,49.26435711893279,-123.17168521382096,2961 W Broadway,269,Restaurants & Bars
8th & Macdonald,7,49.264928,-123.168068,20,Koko Monk,5c1c1b4093bd63002c089e85,"Dessert Shop, Chocolate Store",49.26422884705745,-123.17005253348698,2883 W Broadway,163,Banks & Shops
8th & Macdonald,7,49.264928,-123.168068,20,Fresh is Best,4d9e2abaa862a35dab369029,Mexican Restaurant,49.263955659323,-123.17140746843056,2972 W. Broadway Street,265,Restaurants & Bars
8th & Macdonald,7,49.264928,-123.168068,20,Harvest Deli,4dc990ae52b197468f019099,"Deli, Café",49.26424895137558,-123.17191916614124,2963 West Broadway,289,Other
8th & Macdonald,7,49.264928,-123.168068,20,JJ Bean,5d926f624fd9fd0008afd9b2,Coffee Shop,49.26384263982011,-123.17050584997187,2902 W Broadway,214,Restaurants & Bars
8th & Macdonald,7,49.264928,-123.168068,20,The Produce Co.,54387212498ead5eaeddff21,Fruit and Vegetable Store,49.26424918791543,-123.17102727746304,2951 Broadway W,227,Banks & Shops
8th & Macdonald,7,49.264928,-123.168068,20,General Gordon School,4c5220f794790f47aa6f26a2,Playground,49.26627241408613,-123.17047136517633,,229,Other
8th & Macdonald,7,49.264928,-123.168068,20,Hu Tong Beijing Cuisine,524a3e46498ee4f3ad974623,Chinese Restaurant,49.26398663103495,-123.17108579994918,2942 W Broadway,242,Restaurants & Bars
8th & Macdonald,7,49.264928,-123.168068,20,Qi Integrated Health,4bad0e14f964a520e9283be3,Doctor's Office,49.26387993651683,-123.16507643773944,2618 West Broadway,246,Other
8th & Macdonald,7,49.264928,-123.168068,20,element wellness,4b8eb55ef964a5205d3233e3,Medical Center,49.26383878709071,-123.16491073505236,,258,Other
8th & Macdonald,7,49.264928,-123.168068,20,La La Island,62dc6f7045b12a5a6b9a6dc5,"Bakery, Café",49.26444979963131,-123.17161209542536,2951 W Broadway,262,Restaurants & Bars
8th & Macdonald,7,49.264928,-123.168068,20,Fresh Ideas Start Here,57858478498e09c0929f64b2,Seafood Restaurant,49.2643365496642,-123.1716023635824,2959 Broadway W,264,Restaurants & Bars
8th & Macdonald,7,49.264928,-123.168068,20,Sushi Sushi,4bd0efcfb221c9b6b8cdd4d0,Sushi Restaurant,49.26426443809529,-123.1717583320151,2965 W Broadway,277,Restaurants & Bars
8th & Macdonald,7,49.264928,-123.168068,20,Della Optique - Vancouver - Kitsilano,4ba17963f964a52015ba37e3,Eyecare Store,49.26414777728597,-123.16436966348338,2589 W Broadway,281,Banks & Shops
30th & Ontario,8,49.243375,-123.104978,22,Winter Farmers Market,4cd59ef8b2a4370427607f44,Farmers Market,49.24323286247231,-123.10559867062383,Ontario St,47,Banks & Shops
30th & Ontario,8,49.243375,-123.104978,22,Nat Bailey Farmers Market,4d0d09bceea9b60cd1165c3f,Farmers Market,49.2431546358803,-123.10581456445132,4601 Ontario Street,65,Banks & Shops
30th & Ontario,8,49.243375,-123.104978,22,Rogers Field at Nat Bailey Stadium,4aa80df5f964a520034f20e3,Baseball Stadium,49.24325354790551,-123.10611963272096,4601 Ontario St,83,Other
30th & Ontario,8,49.243375,-123.104978,22,Riley Park Farmers Market,5b78c966a5a315002c0b3f65,Farmers Market,49.24348377177984,-123.1044640429686,50 E 30th Ave,39,Banks & Shops
30th & Ontario,8,49.243375,-123.104978,22,Riley Park Community Centre,4ad4aba9f964a52095e820e3,Skating Rink,49.24347852943928,-123.10422032743828,50 E 30th Ave,56,Other
30th & Ontario,8,49.243375,-123.104978,22,Riley Park,4aac5fa0f964a520ac5d20e3,Playground,49.24194384063983,-123.10473850643304,4600 James Ave,159,Other
30th & Ontario,8,49.243375,-123.104978,22,Vancouver Curling Club,4b15f1f5f964a520edb523e3,"Sports and Recreation, Curling Ice",49.24428421266781,-123.1072770273055,4575 Clancy Loranger Way,195,Other
30th & Ontario,8,49.243375,-123.104978,22,Hillcrest Playground,4c6581fcf909ef3bc282c38f,Playground,49.24375755874551,-123.10667675074411,peveril,130,Other
30th & Ontario,8,49.243375,-123.104978,22,Pho Tan,4abfd38af964a5207f9220e3,Vietnamese Restaurant,49.243385593038,-123.10119138519984,4589 Main St,274,Restaurants & Bars
30th & Ontario,8,49.243375,-123.104978,22,Matchstick Coffee Roasters,57b77dcf498e9b2667fbc27b,"Café, Coffee Shop",49.241901526429466,-123.1018968032688,4807 Main St,277,Restaurants & Bars
30th & Ontario,8,49.243375,-123.104978,22,Blue Parrot,505df307e4b02c16f35b6e4b,"Coffee Shop, Café",49.24397926495591,-123.10734432864696,Hillcrest Centre,184,Restaurants & Bars
30th & Ontario,8,49.243375,-123.104978,22,Hillcrest Rink,4ebc834a8b81967ad1881528,Skating Rink,49.24403404195906,-123.10752129694274,4575 Clancy Loranger Way,198,Other
30th & Ontario,8,49.243375,-123.104978,22,Vancouver Public Library,4e975da877c850afa7fa69d2,Library,49.2440411570775,-123.10759286263544,4575 Clancy Loranger Way,203,Landmarks & Museums
30th & Ontario,8,49.243375,-123.104978,22,Riley Park Climbing Boulder,4f8cae7ce4b0b14f6c1e9274,Mountain,49.24159829732561,-123.10357388361764,,222,Other
30th & Ontario,8,49.243375,-123.104978,22,Refind,5251c08a498ee0cf7ecab8af,Antique Store,49.243158171377786,-123.1015981946786,4609 Main St,246,Banks & Shops
30th & Ontario,8,49.243375,-123.104978,22,LifeLabs,51ae2ba0498e630ff34fced8,"Medical Lab, Medical Center",49.24393075478771,-123.10158278990716,4527 Main St,253,Other
30th & Ontario,8,49.243375,-123.104978,22,Vancouver Phoenix Gymnastics,50fda2e2f2e7d2763335e139,Sports and Recreation,49.24299084268952,-123.10871980282408,4588 Clancy Loranger Way,274,Other
30th & Ontario,8,49.243375,-123.104978,22,Giving Gifts & Co.,51832ae7498e3fca602a0a65,Gift Store,49.24360094346856,-123.10114929230394,4570E Main St,278,Banks & Shops
30th & Ontario,8,49.243375,-123.104978,22,Ivy’s Kitchen Vietnamese,638544d75abb3648ee5c0e79,Vietnamese Restaurant,49.2434309676185,-123.10113484161757,"4598 Main St, Vancouver, BC V5V 3R5, Canada",278,Restaurants & Bars
30th & Ontario,8,49.243375,-123.104978,22,centro medical,51081075e4b015f2acf63082,Doctor's Office,49.24309101452101,-123.10110594042489,4610 Main St,282,Other
30th & Ontario,8,49.243375,-123.104978,22,i found gallery,4af9e96ff964a520351522e3,"Jewelry Store, Vintage and Thrift Store",49.24352364897994,-123.10106162970774,Main st,284,Banks & Shops
30th & Ontario,8,49.243375,-123.104978,22,Kissing Crow Cyclery,4df04913ae6066d602d570ee,Bicycle Store,49.243806941466985,-123.10108571399807,4562 Main St,286,Banks & Shops
30th & Ontario,8,49.243375,-123.104978,22,Main Electronics,4ace7935f964a520c7d020e3,Electronics Store,49.24386359980914,-123.10109053087618,4554 Main St,287,Banks & Shops
30th & Ontario,8,49.243375,-123.104978,22,Japan Electronics,4bc0fbebabf49521f34dc093,Miscellaneous Store,49.24286437808759,-123.1010866730965,4678 Main Street,287,Banks & Shops
30th & Ontario,8,49.243375,-123.104978,22,Dr. May Chung - Optometrist,4ee3b4b5e4b04d23e03b9d63,Eyecare Store,49.24397691633816,-123.10110016465232,4538 Main St,289,Banks & Shops
30th & Ontario,8,49.243375,-123.104978,22,Breka Bakery & Cafe,60a9528396f5043552bec681,Bakery,49.24384296402529,-123.1010076848392,4554 MAIN St,292,Restaurants & Bars
30th & Ontario,8,49.243375,-123.104978,22,By Design Modern,4db5f264f7b121c29f6926cc,Antique Store,49.24426020675499,-123.10112424920948,,296,Banks & Shops
30th & Ontario,8,49.243375,-123.104978,22,Little Mountain Little League,4bc0d47db492d13a11f9a460,Baseball Field,49.24329999229004,-123.10907046505136,4595 Clancy Loranger Way,297,Other
30th & Ontario,8,49.243375,-123.104978,22,Abbie's,4ba7f5cdf964a5200fc239e3,Sporting Goods Retail,49.24243173930393,-123.10113098330736,4774 Main St,298,Other
Lakewood & Triumph,9,49.283968,-123.061615,16,Subway,4cc9de2de7926dcb08775f77,"Sandwich Spot, Fast Food Restaurant",49.28410466077998,-123.06029251641576,,97,Restaurants & Bars
Lakewood & Triumph,9,49.283968,-123.061615,16,Far Out Coffee Post,510955e4e4b08c09c7a07f54,"Café, Coffee Shop",49.284964157370254,-123.0599594831332,2173 Dundas St,163,Restaurants & Bars
Lakewood & Triumph,9,49.283968,-123.061615,16,Parallel 49 Brewing Co.,4f1b5861e4b08382320d3f2e,Brewery,49.2839218718028,-123.0643636219946,1946 Triumph St,199,Restaurants & Bars
Lakewood & Triumph,9,49.283968,-123.061615,16,Domino's Pizza,4b60ad09f964a52088f329e3,Pizzeria,49.28516110726909,-123.06208608344856,2083 Dundas St,136,Restaurants & Bars
Lakewood & Triumph,9,49.283968,-123.061615,16,Pallet Coffee Roasters,530e65a8498eaef6fcd48e51,Coffee Shop,49.28179029078392,-123.0639106359207,323 Semlin Dr,293,Restaurants & Bars
Lakewood & Triumph,9,49.283968,-123.061615,16,Pandora Park,4ce78d8c94daa090fc451c29,Park,49.28244053942864,-123.05828528212508,2325 Franklin St.,295,Landmarks & Museums
Lakewood & Triumph,9,49.283968,-123.061615,16,McDonald's,4ad0e5bef964a520e1da20e3,Fast Food Restaurant,49.28512620507243,-123.06394959142293,1965 Powell St.,212,Restaurants & Bars
Lakewood & Triumph,9,49.283968,-123.061615,16,JJ Bean,4aa961a6f964a520625320e3,"Coffee Shop, Café",49.28476626215115,-123.06550867814256,1904 Powell St.,295,Restaurants & Bars
Lakewood & Triumph,9,49.283968,-123.061615,16,Pepper Roast,4b1d6f84f964a520821024e3,Wings Joint,49.28512620507243,-123.06394959142293,1985 Powell Street,212,Other
Lakewood & Triumph,9,49.283968,-123.061615,16,Princeton Pub & Grill,4b6e5f4bf964a520a8ba2ce3,"Pub, Diner",49.285018771208975,-123.0650765930392,1901 Powell St,276,Restaurants & Bars
Lakewood & Triumph,9,49.283968,-123.061615,16,Terminal city studios,4c505f6f371520a1e32e37c1,Structure,49.28225923368692,-123.06468065554022,1909 Franklin st,292,Other
13th & Cambie,10,49.259579,-123.114769,14,Indian Roti Kitchen,52ae4f3c11d227ba4f4b055a,Indian Restaurant,49.2589829828256,-123.11527185167184,2961 Cambie St,75,Restaurants & Bars
13th & Cambie,10,49.259579,-123.114769,14,Yuk Yuk's Comedy Club,4f77e130e4b0b009eebc0f50,Comedy Club,49.26004488361375,-123.11499826753108,2837 Cambie St.,54,Other
13th & Cambie,10,49.259579,-123.114769,14,Share Tea,59e17bf46f706a79a2e1a28f,Bubble Tea Shop,49.26003027087582,-123.11486966468895,2828 Cambie St,50,Banks & Shops
13th & Cambie,10,49.259579,-123.114769,14,Firefly Fine Wines and Ales,4ac3ba71f964a520949c20e3,Liquor Store,49.25983260362848,-123.11534426351838,2857 Cambie St.,50,Banks & Shops
13th & Cambie,10,49.259579,-123.114769,14,FigMint Restaurant & Lounge,4aa7ebd3f964a520034e20e3,Lounge,49.25930221660148,-123.11521795761269,500 West 12th,44,Other
13th & Cambie,10,49.259579,-123.114769,14,Tropika Malaysian & Thai Cuisine 星馬印,4aa82865f964a520b34f20e3,"Malay Restaurant, Thai Restaurant, Indonesian Restaurant",49.25882818532897,-123.11514049103756,2975 Cambie St.,87,Restaurants & Bars
13th & Cambie,10,49.259579,-123.114769,14,Passion8,57e6d0a2498e8d223bc2af56,Dessert Shop,49.258370121577855,-123.11481411652096,3010 Cambie St,134,Banks & Shops
13th & Cambie,10,49.259579,-123.114769,14,Firewood Cafe,4af0ca31f964a52035df21e3,Pizzeria,49.2585966908476,-123.11483342481048,3004 Cambie St.,109,Restaurants & Bars
13th & Cambie,10,49.259579,-123.114769,14,Shiro,4aac71adf964a520fa5d20e3,Japanese Restaurant,49.25793111820758,-123.11478014107703,3096 Cambie St,183,Restaurants & Bars
13th & Cambie,10,49.259579,-123.114769,14,Hot Delivery,4bc2aa604cdfc9b6a9749621,Chinese Restaurant,49.2585966908476,-123.11483342481048,3002 Cambie St.,109,Restaurants & Bars
13th & Cambie,10,49.259579,-123.114769,14,Body Energy Club,4dcc3412fa76873d1c7a08d1,Restaurant,49.26078028238817,-123.116479371912,555 W 12th Ave,182,Restaurants & Bars
13th & Cambie,10,49.259579,-123.114769,14,Vij's,5674aec9498e6800815c3598,Indian Restaurant,49.25752537203085,-123.1150825618122,3106 CAMBIE St,229,Restaurants & Bars
13th & Cambie,10,49.259579,-123.114769,14,Jun Sushi,4bb67bcaef159c744d0976f7,Sushi Restaurant,49.25855046333922,-123.11531609045024,3007 Cambie St.,120,Restaurants & Bars
13th & Cambie,10,49.259579,-123.114769,14,Chiu Chow Seafood Restaurant,65889ea96bc0597a4b04ac2f,Chinese Restaurant,49.260727,-123.11546,,137,Restaurants & Bars
13th & Cambie,10,49.259579,-123.114769,14,A&W Restaurant,4b7205ecf964a520ac6a2de3,"Fast Food Restaurant, Burger Joint",49.26073905391724,-123.1163136522294,"555 12th Avenue West, Unit 25",170,Restaurants & Bars
13th & Cambie,10,49.259579,-123.114769,14,Cambie Market,4d7956e4b359f04d8d76c514,Farmers Market,49.25832389431233,-123.11529678086283,3010 Cambie St,144,Banks & Shops
13th & Cambie,10,49.259579,-123.114769,14,Hye Park Express,4b477609f964a520cd3226e3,Post Office,49.26066179952427,-123.11622596423253,15-555 West 12th Ave,160,Other
13th & Cambie,10,49.259579,-123.114769,14,Hybar Naturally,4fc3eb60e4b0e4e80dd9368b,Salad Restaurant,49.26064638819632,-123.11638685553147,555 W.12th Ave.,166,Restaurants & Bars
13th & Cambie,10,49.259579,-123.114769,14,Beard Papa's,4b1c3559f964a5204d0424e3,"Dessert Shop, Japanese Restaurant",49.26064638819632,-123.11638685553147,026-555 W. 12th Ave,166,Restaurants & Bars
13th & Cambie,10,49.259579,-123.114769,14,City Square Mall - Food Court,4c21219113c00f47a17b85de,Food Court,49.26096046618133,-123.1163537426704,555 W. 12th Ave,191,Restaurants & Bars
13th & Cambie,10,49.259579,-123.114769,14,Cambie Village Family Practice,4aea14e2f964a52030b921e3,Doctor's Office,49.25809732445723,-123.1152774713824,3029 Cambie St,168,Other
13th & Cambie,10,49.259579,-123.114769,14,Warriors and Wonders,4c1ab53fb4e62d7f8a45d893,Miscellaneous Store,49.26073905391724,-123.1163136522294,555 12th Ave W,170,Banks & Shops
13th & Cambie,10,49.259579,-123.114769,14,Kin's Farm Market,4ad2457cf964a52091e020e3,"Farmers Market, Grocery Store",49.26070302821944,-123.1163916837974,19-555 W. 12th Ave.,171,Banks & Shops
13th & Cambie,10,49.259579,-123.114769,14,Angela & Gabriels' Flowers Inc.,4db1f3078154905aadcce048,Flower Store,49.26070302821944,-123.1163916837974,555 West 12th Avenue,171,Banks & Shops
13th & Cambie,10,49.259579,-123.114769,14,Vana Cuisine (City Square),4bec774649430f4777c207d2,Vietnamese Restaurant,49.26070302821944,-123.1163916837974,555 west 12th Ave,171,Restaurants & Bars
